id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
327,1,1,2009/2010,11,10/17/2009 0:00,665435,10001,9985,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38341,38349,39848,38343,37953,21834,38778,67896,182605,37025,25619,38797,25995,37861,47411,129462,32573,37262,35412,26224,148335,38369,,,,,,,,,5.5,3.5,1.6,5.5,3.5,1.55,4.4,3.5,1.6,5,3.3,1.62,,,,5,3.6,1.62,5.5,3.4,1.67,5.5,3.4,1.6,5,3.4,1.65,4.75,3.4,1.67
328,1,1,2009/2010,12,10/24/2009 0:00,665438,9985,10000,1,1,1,2,4,8,6,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,148325,25995,39580,129462,47411,32573,37262,37972,148335,156551,166302,37900,37886,37100,37903,37889,37893,37981,131531,38231,75500,104377,,,,,,,,,1.5,4,7,1.46,4,6,1.4,3.9,6,1.44,3.75,6,,,,1.44,4,6.5,1.5,4,6.5,1.44,3.75,6.5,1.4,4,7.5,1.44,3.75,6.5
329,1,1,2009/2010,12,10/24/2009 0:00,665440,9997,9991,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37868,33595,38347,3329,149150,38354,,68120,5016,45490,,104378,27838,38337,12473,33662,37044,38233,104382,12574,46335,166618,,,,,,,,,3.25,3.3,2.2,2.9,3.2,2.25,2.5,3.2,2.3,2.88,3.3,2.1,,,,2.8,3.4,2.25,3.4,3.3,2.1,2.9,3.2,2.2,3,3.25,2.2,2.8,3.2,2.25
330,1,1,2009/2010,12,10/24/2009 0:00,665442,9986,10001,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,40014,,38417,37571,46666,38423,185388,38439,104389,40520,38920,38341,38349,39848,38343,37953,21834,38778,67896,182605,37025,25619,,,,,,,,,2.25,3.3,3.2,2.15,3.15,3.15,2.2,3.2,2.75,2,3.2,3.2,,,,2.25,3.4,2.8,2.2,3.25,3.25,2.1,3.2,3.2,2.15,3.2,3.1,2.3,3.2,2.75
331,1,1,2009/2010,12,10/24/2009 0:00,665443,9984,8571,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,131403,37047,37021,38789,104386,38357,27110,37051,78462,38251,89548,37971,39859,38441,16387,131404,38249,38257,40521,149279,78902,148315,,,,,,,,,1.83,3.6,4.2,1.9,3.3,3.65,1.7,3.3,4,1.83,3.3,3.6,,,,1.8,3.25,4.33,1.83,3.3,4.5,1.8,3.3,4,1.85,3.3,3.9,1.8,3.3,4
332,1,1,2009/2010,12,10/23/2009 0:00,665444,9994,9987,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30934,11569,14642,25465,38273,38945,38290,15662,30485,69629,104404,37937,38293,94462,148314,148313,38435,,39498,43158,32863,163674,,,,,,,,,2.4,3.3,2.9,2.4,3.15,2.7,2.4,3.2,2.4,2.4,3.25,2.5,,,,2.5,3.2,2.62,2.5,3.2,2.75,2.3,3.25,2.75,2.35,3.2,2.75,2.3,3.2,2.75
333,1,1,2009/2010,12,10/25/2009 0:00,665445,8203,8635,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,39573,67950,6800,39389,164352,67898,37112,38969,178291,148286,17276,38391,38388,38389,69713,38798,38383,38393,38253,106013,46552,181276,,,,,,,,,3.4,3.4,2.1,3.3,3.35,2,3.5,3.4,1.8,3.2,3.2,2,,,,3.5,3.25,2,3.8,3.25,2,3.5,3.25,1.9,3.75,3.25,1.9,3.4,3.2,2
334,1,1,2009/2010,12,10/25/2009 0:00,665446,9999,8342,2,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38318,,38247,94288,69805,94284,23997,148336,148338,173432,37945,37990,36832,21812,11736,95614,39578,37979,38366,163670,75405,52280,,,,,,,,,7,4.33,1.44,5.95,3.7,1.5,4.8,3.5,1.55,6,3.75,1.44,,,,6.5,4,1.44,7,3.8,1.5,6.5,3.75,1.44,6,3.75,1.5,6,4,1.44
335,1,1,2009/2010,13,10/31/2009 0:00,665535,8342,9997,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37990,36832,21812,11736,95614,39578,38336,38366,52280,38440,163670,37868,38347,3329,104415,149150,38354,37866,,68120,,,,,,,,,,,1.25,5.25,12,1.25,5,9.55,1.25,4.5,9,1.22,5,9,,,,1.25,5,10,1.25,5.5,11,1.25,5,10,1.25,5,10,1.25,5,9
336,1,1,2009/2010,13,10/31/2009 0:00,665536,8635,9994,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38391,38388,38389,38253,69713,33620,38393,106013,12692,46552,181276,38289,38292,11569,14642,38273,12099,38290,15662,104404,34334,166675,,,,,,,,,1.29,5,11,1.22,5.5,9.75,1.25,4.5,9,1.2,5,11,,,,1.22,5.3,11,1.27,5.5,10,1.25,5,10,1.25,5,10,1.25,5,9
337,1,1,2009/2010,13,11/2/2009 0:00,665537,9987,9984,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37937,38785,38293,,94462,32863,39498,43158,148314,38435,38794,131403,38342,37047,37021,37051,37957,37909,104386,38251,78462,89548,,,,,,,,,1.73,3.6,4.75,1.75,3.4,4.2,1.8,3.2,3.7,1.66,3.4,4.33,,,,1.8,3.4,4,1.8,3.4,4.5,1.7,3.4,4.5,1.75,3.4,4.25,1.8,3.3,4
338,1,1,2009/2010,13,10/31/2009 0:00,665539,10000,9986,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37886,37100,37903,37889,37893,37981,131531,75500,104377,38231,40014,,38417,37571,46666,38423,39977,38439,104389,185388,38920,,,,,,,,,1.73,3.5,4.33,1.7,3.4,4.5,1.7,3.3,4,1.61,3.5,4.5,,,,1.7,3.5,4.5,1.65,3.5,5.5,1.62,3.4,5,1.67,3.4,4.75,1.67,3.5,4.5
339,1,1,2009/2010,13,11/1/2009 0:00,665541,9991,9993,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,104378,37044,38337,12473,104382,33662,26916,38233,166618,12574,46335,13131,37988,36849,38322,38800,38371,38784,36868,38786,33622,178284,,,,,,,,,1.7,3.6,5,1.75,3.4,4.2,1.7,3.3,4,1.72,3.4,4,,,,1.8,3.4,4,1.75,3.45,4.75,1.7,3.4,4.5,1.75,3.4,4.25,1.73,3.4,4.2
340,1,1,2009/2010,13,10/31/2009 0:00,665543,8571,8203,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37971,39859,38441,131404,149279,38249,38257,40521,95615,78902,148315,39573,67950,6800,39389,164352,67898,37112,38969,178291,148286,17276,,,,,,,,,2.5,3.25,2.8,2.45,3.25,2.6,2.4,3.2,2.4,2.25,3.3,2.62,,,,2.5,3.2,2.6,2.63,3.2,2.63,2.4,3.2,2.7,2.5,3.2,2.6,2.5,3.2,2.5
341,1,1,2009/2010,13,10/31/2009 0:00,665545,10001,9999,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38341,38349,37953,166663,,21834,38778,67896,182605,37025,25619,38318,38247,94288,69805,94284,33671,23997,,148336,37945,173432,,,,,,,,,1.4,4.33,8,1.45,3.75,6.75,1.5,3.7,5,1.44,3.6,6.5,,,,1.45,3.9,6.5,1.45,4,7.5,1.44,3.8,6.5,1.45,3.75,7,1.4,4,7
342,1,1,2009/2010,14,11/8/2009 0:00,665548,9985,8342,3,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38797,37861,47411,129462,159888,39591,119117,148335,156551,37262,38369,37990,21812,11736,42594,37963,39578,37979,38366,163670,38336,75405,,,,,,,,,2.2,3.3,3.25,2.1,3.2,3.2,2.2,3.1,2.8,2.2,3.25,2.75,,,,2.1,3.2,3.25,2.2,3.25,3.2,2.2,3.2,3,2.15,3.2,3.1,2.25,3.2,2.8
343,1,1,2009/2010,14,11/8/2009 0:00,665551,9987,8635,0,2,1,2,4,6,8,2,4,6,8,6,4,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37937,38785,38293,,94462,32863,38435,39498,43158,38794,148314,38391,33620,38388,38389,69713,38383,38393,38253,106013,37069,46552,,,,,,,,,3.4,3.4,2.1,3.2,3.3,2.05,3.1,3.2,2,3.2,3.2,2,,,,3.75,3.25,1.91,3.75,3.3,2,3.4,3.25,2,3.3,3.2,2.05,3.4,3.2,2
344,1,1,2009/2010,14,11/6/2009 0:00,665553,9986,9991,0,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,40014,,39977,38417,37571,46666,38423,39145,185388,104389,38920,104378,27838,38337,12473,41109,104382,26916,32760,37065,12574,46335,,,,,,,,,3,3.4,2.3,2.8,3.2,2.3,2.5,3.2,2.4,2.6,3.2,2.38,,,,2.9,3.2,2.3,3,3.3,2.3,2.9,3.25,2.25,2.8,3.2,2.3,2.75,3.2,2.3
345,1,1,2009/2010,14,11/7/2009 0:00,665554,9984,10001,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,131403,38342,37047,37021,37051,38357,27110,37957,38186,104386,38251,38341,38349,38343,43049,37953,21834,38778,67896,182605,37025,25619,,,,,,,,,2.1,3.4,3.4,2.05,3.25,3.25,1.9,3.3,3.3,2,3.2,3.2,,,,2.05,3.2,3.4,2.15,3.25,3.4,2,3.25,3.4,2.1,3.2,3.2,2.1,3.2,3.1
346,1,1,2009/2010,14,11/7/2009 0:00,665556,9994,8571,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38289,38292,39594,11569,14642,12099,38290,15662,30485,34334,104404,37971,38441,131404,38249,39859,38257,40521,149279,78902,95615,148315,,,,,,,,,2,3.4,3.75,2,3.25,3.4,2,3.2,3.1,2,3.2,3.2,,,,1.95,3.3,3.6,2,3.25,3.8,1.9,3.25,3.6,1.95,3.3,3.5,2,3.2,3.4
347,1,1,2009/2010,14,11/7/2009 0:00,665559,9999,10000,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38318,38247,94288,69805,94284,33671,23997,,148336,37945,173432,37900,37886,37100,37889,94030,37893,37981,131531,38231,75500,104377,,,,,,,,,3.75,3.6,1.91,3.5,3.3,1.95,3.2,3.1,2,3.4,3.25,1.91,,,,3.6,3.3,1.95,4,3.4,1.9,3.6,3.25,1.9,3.5,3.3,1.95,3.5,3.3,1.91
348,1,1,2009/2010,14,11/7/2009 0:00,665561,9993,9997,4,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,13131,37988,36849,38322,38800,38371,38784,36868,38786,33622,178284,37868,38347,3329,104415,149150,37866,,68120,,45490,,,,,,,,,,1.6,3.75,5.75,1.55,3.65,5.5,1.55,3.5,4.8,1.57,3.5,5,,,,1.57,3.6,5.5,1.55,3.7,6.5,1.57,3.5,5.5,1.57,3.5,5.5,1.53,3.6,5.5
349,1,1,2009/2010,15,11/21/2009 0:00,665568,8342,9993,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37990,21812,11736,42594,37963,39578,37979,37858,52280,27423,75405,13131,37988,36849,38322,38800,30910,38784,36868,,41106,33622,,,,,,,,,1.5,4.2,6.25,1.55,3.5,5.8,1.5,3.7,5,1.53,3.5,5.5,,,,1.57,3.6,5.5,1.55,3.75,6.5,1.53,3.6,6,1.5,3.75,5.75,1.53,3.6,5.5
350,1,1,2009/2010,15,11/21/2009 0:00,665570,8635,9999,3,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38391,38388,38389,38253,69713,33620,38383,38393,37069,106013,181276,38318,38247,94288,69805,94284,26669,33671,23997,148336,37945,173432,,,,,,,,,1.17,7,15,1.15,6.5,12.5,1.2,5,10,1.17,5.5,12,,,,1.14,6.5,15,1.15,7.5,15,1.18,6,11,1.15,6.5,13,1.14,6.5,13
351,1,1,2009/2010,15,11/21/2009 0:00,665571,9997,9984,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37868,33595,3329,,104415,38354,37866,38347,,5016,,131403,38342,37051,38186,104386,27110,37957,37047,37021,38357,89548,,,,,,,,,2.5,3.25,2.8,2.4,3.3,2.6,2.5,3.2,2.4,2.5,3.2,2.5,,,,2.5,3.1,2.7,2.5,3.25,2.75,2.5,3.1,2.6,2.5,3.2,2.6,2.5,3.2,2.5
352,1,1,2009/2010,15,11/22/2009 0:00,665574,10000,8203,4,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37886,37903,37889,131532,37893,37981,26741,131531,104377,38231,39573,67950,38791,67941,164352,67898,37112,38969,178291,148286,17276,,,,,,,,,1.8,3.6,4.33,1.75,3.35,4.3,1.75,3.3,3.9,1.73,3.4,4,,,,1.7,3.5,4.5,1.8,3.4,4.5,1.7,3.4,4.5,1.75,3.4,4.25,1.8,3.3,4
353,1,1,2009/2010,15,11/21/2009 0:00,665575,9991,9985,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,104378,27838,38337,12473,104382,26916,32760,41109,39875,12574,46335,38797,37861,47411,129462,159888,35412,39591,156551,37262,38369,166302,,,,,,,,,2.9,3.3,2.4,3,3.2,2.2,2.45,3.2,2.45,2.75,3.2,2.25,,,,2.9,3.25,2.25,2.8,3.4,2.4,2.8,3.25,2.25,2.8,3.25,2.3,2.62,3.2,2.38
354,1,1,2009/2010,15,11/22/2009 0:00,665577,8571,9987,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37971,38441,131404,38249,39859,38257,40521,149279,78902,95615,148315,37937,38785,,94462,148313,32863,38435,39498,43158,148327,163674,,,,,,,,,2.9,3.3,2.4,2.65,3.25,2.4,2.4,3.3,2.4,2.5,3.25,2.4,,,,2.6,3.2,2.5,2.88,3.3,2.4,2.7,3.2,2.4,2.65,3.25,2.4,2.62,3.2,2.38
355,1,1,2009/2010,15,11/21/2009 0:00,665581,10001,9994,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38341,38349,43049,37953,,38343,38348,38778,182605,37025,166584,38289,38292,39594,11569,14642,12099,38290,34334,15425,166675,,,,,,,,,,2.1,3.3,3.5,2,3.3,3.35,1.9,3.3,3.3,1.91,3.25,3.4,,,,1.95,3.3,3.6,2.1,3.3,3.5,2,3.2,3.4,2,3.25,3.4,2,3.25,3.3
356,1,1,2009/2010,16,11/28/2009 0:00,665585,8342,9986,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37990,36832,21812,37858,42594,39578,37979,38366,52280,38440,163670,40014,,38417,167619,46666,38423,39145,38439,40520,38920,164732,,,,,,,,,1.3,5,10,1.3,4.65,8.5,1.3,4.2,8,1.25,5,8,,,,1.33,4.33,9,1.3,5,10,1.29,4.5,9.5,1.3,4.5,9,1.29,4.75,8
357,1,1,2009/2010,16,11/27/2009 0:00,665586,8635,8571,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38391,33620,38388,38389,69713,38378,38393,38253,106013,37069,181276,37971,39859,38441,131404,149279,38249,33685,38257,40521,95615,148315,,,,,,,,,1.25,5.75,11,1.25,5.2,9,1.25,4.5,9,1.25,4.75,8.5,,,,1.25,5,11,1.25,5.75,11,1.25,5,10,1.25,5,10,1.25,5,9
358,1,1,2009/2010,16,11/29/2009 0:00,665588,9997,9985,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37868,33595,3329,104415,149150,38354,37866,5016,,68120,,38797,37861,47411,119117,159888,39580,26224,39591,148335,37262,178484,,,,,,,,,5,3.5,1.73,4.9,3.4,1.65,4,3.3,1.7,5,3.5,1.57,,,,4.8,3.5,1.67,4.75,3.5,1.75,4.33,3.3,1.75,4.5,3.4,1.7,4.33,3.4,1.7
359,1,1,2009/2010,16,11/29/2009 0:00,665590,10000,9994,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37900,37886,37100,37903,37889,37893,37981,131531,26741,38231,104377,38289,38292,39594,11569,14642,25465,38290,34334,69629,166675,,,,,,,,,,1.62,3.6,5.75,1.6,3.45,5.3,1.6,3.5,4.4,1.57,3.5,5,,,,1.57,3.6,5.5,1.62,3.6,5.75,1.57,3.5,5.5,1.57,3.5,5.5,1.53,3.6,5.5
360,1,1,2009/2010,16,11/28/2009 0:00,665591,9991,9984,3,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,104378,27838,38337,12473,104382,27421,33662,26916,32760,12574,46335,131403,38342,37047,37021,38186,38357,27110,37957,104386,166670,89548,,,,,,,,,1.62,3.6,5.75,1.6,3.45,5.3,1.6,3.5,4.4,1.57,3.5,5,,,,1.62,3.4,5.5,1.57,3.75,6,1.57,3.5,5.5,1.57,3.5,5.5,1.53,3.6,5.5
361,1,1,2009/2010,16,11/28/2009 0:00,665595,10001,8203,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38341,38349,43049,37953,,38343,38778,67896,182605,37025,166584,39573,67950,38791,67941,,67898,178291,67957,67952,,17276,,,,,,,,,2.05,3.3,3.6,2,3.1,3.55,2.1,3.2,2.9,2,3.2,3.2,,,,1.95,3.3,3.6,2.15,3.25,3.4,2.1,3.25,3.1,2.1,3.2,3.2,2.05,3.2,3.2
362,1,1,2009/2010,16,11/28/2009 0:00,665596,9993,9999,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,13131,37988,36849,38322,38800,38371,38784,36868,38786,41106,33622,38318,38247,94288,69805,94284,26669,33671,23997,148336,37945,24037,,,,,,,,,1.36,4.75,8,1.35,4.5,7.25,1.35,4,7,1.3,4,9,,,,1.3,4.5,9.5,1.33,4.75,9.5,1.3,4.5,8.5,1.3,4.5,9,1.3,4.5,8.5
363,1,1,2009/2010,17,12/5/2009 0:00,665598,9985,9993,2,2,1,2,6,4,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38797,39580,156551,47411,159888,32573,39591,148335,166302,37262,25957,13131,37988,36849,38322,38800,38371,38784,36868,38786,41106,33622,,,,,,,,,1.95,3.3,4,1.85,3.25,3.95,1.65,3.4,4.2,1.72,3.2,4.33,,,,1.7,3.2,4.5,1.83,3.5,4.33,1.85,3.3,3.75,1.83,3.5,3.75,1.91,3.3,3.5
364,1,1,2009/2010,17,12/5/2009 0:00,665599,9987,10001,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37937,38785,38293,,94462,32863,39498,43158,148314,169200,42153,38341,38349,38343,43049,37953,38778,67896,179058,182605,37025,166584,,,,,,,,,1.85,3.5,4.2,1.95,3.25,3.55,1.85,3.3,3.4,1.8,3.3,3.75,,,,1.95,3.3,3.6,1.91,3.4,4,1.85,3.3,3.75,1.85,3.4,3.75,1.83,3.4,3.75
365,1,1,2009/2010,17,12/5/2009 0:00,665601,9986,9997,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,40014,,38417,167619,46666,38423,104389,40520,131409,38920,38419,37868,33595,38347,3329,104415,38354,37866,45490,,68120,5016,,,,,,,,,2.3,3.3,3.1,2.25,3.3,2.8,2.1,3.2,2.9,2.1,3.2,3,,,,2.2,3.25,3,2.25,3.3,3.1,2.25,3.25,2.8,2.2,3.25,2.9,2.3,3.2,2.75
366,1,1,2009/2010,17,12/6/2009 0:00,665603,9984,8635,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,36835,38342,37047,37051,37038,38186,27110,37957,104386,38357,38251,38391,33620,38388,38389,69713,38378,38383,38393,38253,106013,37069,,,,,,,,,5.25,3.6,1.67,4.8,3.45,1.65,4.4,3.5,1.6,4.33,3.4,1.66,,,,4.8,3.3,1.7,5,3.5,1.73,4.5,3.4,1.67,4.33,3.5,1.7,4.5,3.5,1.67
367,1,1,2009/2010,17,12/6/2009 0:00,665604,9994,8342,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,38289,38292,39594,11569,14642,12099,38945,25465,38290,15662,69629,37990,36832,21812,37858,42594,38336,38366,52280,39578,37979,75405,,,,,,,,,4.75,3.6,1.73,4.8,3.45,1.65,4,3.3,1.7,4.33,3.4,1.66,,,,4.5,3.4,1.73,4.5,3.5,1.8,4,3.3,1.8,4,3.5,1.77,4.33,3.3,1.73
368,1,1,2009/2010,17,12/5/2009 0:00,665606,8571,10000,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37971,37887,6803,38441,131404,38249,33685,38257,40521,,148315,37900,37886,37100,37889,131532,37981,26741,131531,130027,104377,38231,,,,,,,,,2.5,3.3,2.75,2.35,3.25,2.7,2.3,3.2,2.5,2.37,3.2,2.6,,,,2.6,3.1,2.6,2.5,3.3,2.75,2.4,3.25,2.6,2.4,3.3,2.6,2.4,3.2,2.6
369,1,1,2009/2010,17,12/4/2009 0:00,665607,8203,9991,2,5,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,39573,6800,67941,,164352,67898,178291,67957,67952,148286,17276,104378,27838,38337,12473,104382,27421,26916,32760,39875,46335,148329,,,,,,,,,2.9,3.3,2.4,2.75,3.1,2.4,2.5,3.2,2.3,2.75,3.25,2.2,,,,2.75,3.2,2.37,2.9,3.35,2.4,2.75,3.25,2.3,2.8,3.2,2.35,2.62,3.2,2.38
370,1,1,2009/2010,18,12/12/2009 0:00,665614,8342,8203,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,37990,36832,21812,37858,42594,37979,11736,38366,27423,38440,38336,39573,6800,39389,67941,,67898,37112,38969,178291,67957,17276,,,,,,,,,1.36,4.5,9,1.36,4.25,7.5,1.3,4.2,8,1.33,4,8,,,,1.36,4.2,8,1.36,4.5,9,1.3,4.75,9,1.35,4.25,8,1.33,4.5,7.5
